Code,ISIN,Name,SecurityType,CapSize,IndLarge,IndMedium,IndSmall,Market
272450,KR7272450008,진에어,ST,2,0019,0000,0000,1
272550,KR7272550005,삼양패키징,ST,3,0027,0008,0000,1
272560,KR7272560004,RISE 단기국공채액티브,EF,,0000,0000,0000,1
272570,KR7272570003,RISE 중장기국공채액티브,EF,,0000,0000,0000,1
272580,KR7272580002,TIGER 단기채권액티브,EF,,0000,0000,0000,1
272910,KR7272910001,ACE 중장기국공채액티브,EF,,0000,0000,0000,1
273130,KR7273130005,KODEX 종합채권(AA-이상)액티브,EF,,0000,0000,0000,1
273140,KR7273140004,KODEX 단기변동금리부채권액티브,EF,,0000,0000,0000,1
275280,KR7275280006,KODEX MSCI모멘텀,EF,,0000,0000,0000,1
275290,KR7275290005,KODEX MSCI밸류,EF,,0000,0000,0000,1
275300,KR7275300002,KODEX MSCI퀄리티,EF,,0000,0000,0000,1
275750,KR7275750008,RISE 코스닥150선물인버스,EF,,0000,0000,0000,1
275980,KR7275980001,TIGER 글로벌4차산업혁신기술(합성 H),EF,,0000,0000,0000,1
276000,KR7276000007,TIGER 글로벌자원생산기업(합성 H),EF,,0000,0000,0000,1
276650,KR7276650009,RISE 글로벌테크놀로지(합성 H),EF,,0000,0000,0000,1
276970,KR7276970001,KODEX 미국S&P500배당귀족커버드콜(합성 H),EF,,0000,0000,0000,1
276990,KR7276990009,KODEX 글로벌로봇(합성),EF,,0000,0000,0000,1
277540,KR7277540001,ACE 아시아TOP50S&P,EF,,0000,0000,0000,1
277630,KR7277630000,TIGER 코스피,EF,,0000,0000,0000,1
277640,KR7277640009,TIGER 코스피대형주,EF,,0000,0000,0000,1
277650,KR7277650008,TIGER 코스피중형주,EF,,0000,0000,0000,1
278240,KR7278240007,RISE 코스닥150선물레버리지,EF,,0000,0000,0000,1
278470,KR7278470000,에이피알,ST,2,0027,0008,0000,1
278530,KR7278530001,KODEX 200TR,EF,,0000,0000,0000,1
278540,KR7278540000,KODEX MSCI Korea TR,EF,,0000,0000,0000,1
278620,KR7278620000,PLUS 단기채권액티브,EF,,0000,0000,0000,1
279530,KR7279530000,KODEX 고배당,EF,,0000,0000,0000,1
279540,KR7279540009,KODEX 최소변동성,EF,,0000,0000,0000,1
280320,KR7280320003,ACE 미국IT인터넷S&P(합성 H),EF,,0000,0000,0000,1
280360,KR7280360009,롯데웰푸드,ST,2,0027,0005,0000,1
280920,KR7280920000,PLUS 주도업종,EF,,0000,0000,0000,1
280930,KR7280930009,KODEX 미국러셀2000(H),EF,,0000,0000,0000,1
280940,KR7280940008,KODEX 골드선물인버스(H),EF,,0000,0000,0000,1
281820,KR7281820001,케이씨텍,ST,2,0027,0014,0000,1
281990,KR7281990002,RISE 중소형고배당,EF,,0000,0000,0000,1
282000,KR7282000009,RISE 국고채3년선물인버스,EF,,0000,0000,0000,1
282330,KR7282330000,BGF리테일,ST,2,0016,0000,0000,1
283580,KR7283580009,KODEX 차이나CSI300,EF,,0000,0000,0000,1
284430,KR7284430006,KODEX 200미국채혼합,EF,,0000,0000,0000,1
284740,KR7284740008,쿠쿠홈시스,ST,3,0026,0000,0000,1
284980,KR7284980000,RISE 200금융,EF,,0000,0000,0000,1
285130,KR7285130001,SK케미칼,ST,2,0027,0008,0000,1
28513K,KR728513K010,SK케미칼우,ST,0,0027,0008,0000,1
285690,KR7285690004,FOCUS ESG리더스,EF,,0000,0000,0000,1
286940,KR7286940002,롯데이노베이트,ST,3,0029,0000,0000,1
287180,KR7287180004,PLUS 미국나스닥테크,EF,,0000,0000,0000,1
289040,KR7289040008,KODEX MSCI KOREA ESG유니버설,EF,,0000,0000,0000,1
289250,KR7289250003,TIGER MSCI KOREA ESG유니버설,EF,,0000,0000,0000,1
289260,KR7289260002,TIGER MSCI KOREA ESG리더스,EF,,0000,0000,0000,1
289480,KR7289480006,TIGER 200커버드콜,EF,,0000,0000,0000,1
289670,KR7289670002,PLUS 국채선물10년,EF,,0000,0000,0000,1
290080,KR7290080001,RISE 200고배당커버드콜ATM,EF,,0000,0000,0000,1
290130,KR7290130004,RISE ESG사회책임투자,EF,,0000,0000,0000,1
291130,KR7291130003,ACE 멕시코MSCI(합성),EF,,0000,0000,0000,1
291620,KR7291620003,KIWOOM 코스닥150선물인버스,EF,,0000,0000,0000,1
291630,KR7291630002,KIWOOM 코스닥150선물레버리지,EF,,0000,0000,0000,1
291680,KR7291680007,RISE 차이나H선물인버스(H),EF,,0000,0000,0000,1
291890,KR7291890002,KODEX MSCI EM선물(H),EF,,0000,0000,0000,1
292050,KR7292050002,RISE KRX300,EF,,0000,0000,0000,1
292150,KR7292150000,TIGER TOP10,EF,,0000,0000,0000,1
292160,KR7292160009,TIGER KRX300,EF,,0000,0000,0000,1
292190,KR7292190006,KODEX KRX300,EF,,0000,0000,0000,1
292500,KR7292500006,SOL KRX300,EF,,0000,0000,0000,1
292560,KR7292560000,TIGER 일본엔선물,EF,,0000,0000,0000,1
292730,KR7292730009,FOCUS KRX300,EF,,0000,0000,0000,1
292770,KR7292770005,KODEX 국채선물3년인버스,EF,,0000,0000,0000,1
293180,KR7293180006,HANARO 200,EF,,0000,0000,0000,1
293480,KR7293480000,하나제약,ST,3,0027,0009,0000,1
293940,KR7293940003,신한알파리츠,RT,2,0028,0000,0000,1
294400,KR7294400007,KIWOOM 200TR,EF,,0000,0000,0000,1
294870,KR7294870001,HDC현대산업개발,ST,2,0018,0000,0000,1
295000,KR7295000004,RISE 국채선물10년,EF,,0000,0000,0000,1
295020,KR7295020002,RISE 국채선물10년인버스,EF,,0000,0000,0000,1
295040,KR7295040000,SOL 200TR,EF,,0000,0000,0000,1
298000,KR7298000001,효성화학,ST,3,0027,0008,0000,1
298020,KR7298020009,효성티앤씨,ST,2,0027,0008,0000,1
298040,KR7298040007,효성중공업,ST,1,0027,0013,0000,1
298050,KR7298050006,HS효성첨단소재,ST,2,0027,0008,0000,1
298340,KR7298340001,PLUS 국채선물3년,EF,,0000,0000,0000,1
298690,KR7298690009,에어부산,ST,3,0019,0000,0000,1
298770,KR7298770009,KODEX 한국대만IT프리미어,EF,,0000,0000,0000,1
300610,KR7300610003,TIGER K게임,EF,,0000,0000,0000,1
300640,KR7300640000,RISE 게임테마,EF,,0000,0000,0000,1
300720,KR7300720000,한일시멘트,ST,2,0027,0010,0000,1
300950,KR7300950003,KODEX 게임산업,EF,,0000,0000,0000,1
301400,KR7301400008,PLUS 코스닥150,EF,,0000,0000,0000,1
301410,KR7301410007,PLUS 코스닥150선물인버스,EF,,0000,0000,0000,1
302190,KR7302190004,TIGER 중장기국채,EF,,0000,0000,0000,1
302440,KR7302440003,SK바이오사이언스,ST,1,0027,0009,0000,1
302450,KR7302450002,RISE 코스피,EF,,0000,0000,0000,1
304660,KR7304660004,KODEX 미국30년국채울트라선물(H),EF,,0000,0000,0000,1
304670,KR7304670003,KODEX 미국30년국채울트라선물인버스(H),EF,,0000,0000,0000,1
304760,KR7304760002,HANARO KRX300,EF,,0000,0000,0000,1
304770,KR7304770001,HANARO 코스닥150,EF,,0000,0000,0000,1
304780,KR7304780000,HANARO 200선물레버리지,EF,,0000,0000,0000,1
304940,KR7304940000,KODEX 미국나스닥100선물(H),EF,,0000,0000,0000,1
305050,KR7305050007,ACE 코스피,EF,,0000,0000,0000,1
305080,KR7305080004,TIGER 미국채10년선물,EF,,0000,0000,0000,1
305540,KR7305540007,TIGER 2차전지테마,EF,,0000,0000,0000,1
305720,KR7305720005,KODEX 2차전지산업,EF,,0000,0000,0000,1
306200,KR7306200007,세아제강,ST,3,0027,0011,0000,1
306520,KR7306520008,HANARO 200선물인버스,EF,,0000,0000,0000,1
306530,KR7306530007,HANARO 코스닥150선물레버리지,EF,,0000,0000,0000,1
306950,KR7306950007,KODEX KRX300레버리지,EF,,0000,0000,0000,1
307510,KR7307510008,TIGER 의료기기,EF,,0000,0000,0000,1
307520,KR7307520007,TIGER 지주회사,EF,,0000,0000,0000,1
307950,KR7307950006,현대오토에버,ST,1,0029,0000,0000,1
308170,KR7308170000,씨티알모빌리티,ST,3,0027,0015,0000,1
308620,KR7308620004,KODEX 미국10년국채선물,EF,,0000,0000,0000,1
309230,KR7309230001,ACE 미국WideMoat동일가중,EF,,0000,0000,0000,1
310080,KR7310080007,RISE 중국MSCI China(H),EF,,0000,0000,0000,1
310960,KR7310960000,TIGER 200TR,EF,,0000,0000,0000,1
310970,KR7310970009,TIGER MSCI Korea TR,EF,,0000,0000,0000,1
314250,KR7314250002,KODEX 미국빅테크10(H),EF,,0000,0000,0000,1
314700,KR7314700006,HANARO 농업융복합산업,EF,,0000,0000,0000,1
315270,KR7315270009,TIGER 200커뮤니케이션서비스,EF,,0000,0000,0000,1
315930,KR7315930008,KODEX Top5PlusTR,EF,,0000,0000,0000,1
315960,KR7315960005,RISE 대형고배당10TR,EF,,0000,0000,0000,1
316140,KR7316140003,우리금융지주,ST,1,0021,0000,0000,1
316300,KR7316300003,ACE 싱가포르리츠,EF,,0000,0000,0000,1
316670,KR7316670009,KIWOOM 코스닥150,EF,,0000,0000,0000,1
317400,KR7317400000,자이에스앤디,ST,3,0028,0000,0000,1
319640,KR7319640009,TIGER 골드선물(H),EF,,0000,0000,0000,1
321410,KR7321410003,KODEX 멀티에셋하이인컴(H),EF,,0000,0000,0000,1
322000,KR7322000001,HD현대에너지솔루션,ST,3,0027,0013,0000,1
322400,KR7322400003,HANARO e커머스,EF,,0000,0000,0000,1
322410,KR7322410002,HANARO 고배당,EF,,0000,0000,0000,1
323410,KR7323410001,카카오뱅크,ST,1,0021,0000,0000,1
325010,KR7325010007,KODEX 성장주,EF,,0000,0000,0000,1
325020,KR7325020006,KODEX 배당가치,EF,,0000,0000,0000,1
326030,KR7326030004,SK바이오팜,ST,1,0026,0000,0000,1
326230,KR7326230000,RISE 내수주플러스,EF,,0000,0000,0000,1
326240,KR7326240009,RISE IT플러스,EF,,0000,0000,0000,1
328370,KR7328370002,PLUS 코스피TR,EF,,0000,0000,0000,1
329180,KR7329180004,HD현대중공업,ST,1,0027,0015,0000,1
329200,KR7329200000,TIGER 리츠부동산인프라,EF,,0000,0000,0000,1
329650,KR7329650006,KODEX TRF3070,EF,,0000,0000,0000,1
329660,KR7329660005,KODEX TRF5050,EF,,0000,0000,0000,1
329670,KR7329670004,KODEX TRF7030,EF,,0000,0000,0000,1
329750,KR7329750004,TIGER 미국달러단기채권액티브,EF,,0000,0000,0000,1
330590,KR7330590001,롯데리츠,RT,2,0028,0000,0000,1
332500,KR7332500008,ACE 200TR,EF,,0000,0000,0000,1
332610,KR7332610005,PLUS 미국단기회사채(AAA~A),EF,,0000,0000,0000,1
332620,KR7332620004,PLUS 미국장기우량회사채,EF,,0000,0000,0000,1
332930,KR7332930007,HANARO 200TR,EF,,0000,0000,0000,1
332940,KR7332940006,HANARO MSCI Korea TR,EF,,0000,0000,0000,1
334690,KR7334690005,RISE 팔라듐선물(H),EF,,0000,0000,0000,1
334700,KR7334700002,RISE 팔라듐선물인버스(H),EF,,0000,0000,0000,1
334890,KR7334890001,이지스밸류플러스리츠,RT,3,0028,0000,0000,1
336160,KR7336160007,RISE 금융채액티브,EF,,0000,0000,0000,1
336260,KR7336260005,두산퓨얼셀,ST,2,0027,0013,0000,1
33626K,KR733626K013,두산퓨얼셀1우,ST,0,0027,0013,0000,1
33626L,KR733626K021,두산퓨얼셀2우B,ST,0,0027,0013,0000,1
336370,KR7336370002,솔루스첨단소재,ST,2,0027,0013,0000,1
33637K,KR733637K010,솔루스첨단소재1우,ST,0,0027,0013,0000,1
33637L,KR733637K028,솔루스첨단소재2우B,ST,0,0027,0013,0000,1
337120,KR7337120000,KODEX 멀티팩터,EF,,0000,0000,0000,1
337140,KR7337140008,KODEX 코스피대형주,EF,,0000,0000,0000,1
337150,KR7337150007,KODEX 200exTOP,EF,,0000,0000,0000,1
337160,KR7337160006,KODEX 200ESG,EF,,0000,0000,0000,1
338100,KR7338100001,NH프라임리츠,RT,3,0028,0000,0000,1
339770,KR7339770000,교촌에프앤비,ST,3,0016,0000,0000,1
341850,KR7341850006,TIGER 리츠부동산인프라채권,EF,,0000,0000,0000,1
344820,KR7344820006,KCC글라스,ST,2,0027,0010,0000,1
346000,KR7346000003,HANARO KAP초장기국고채,EF,,0000,0000,0000,1
348950,KR7348950007,제이알글로벌리츠,RT,2,0028,0000,0000,1
350520,KR7350520003,이지스레지던스리츠,RT,3,0028,0000,0000,1
352540,KR7352540009,KODEX 일본부동산리츠(H),EF,,0000,0000,0000,1
352560,KR7352560007,KODEX 미국부동산리츠(H),EF,,0000,0000,0000,1
352820,KR7352820005,하이브,ST,1,0030,0000,0000,1
353200,KR7353200009,대덕전자,ST,2,0027,0013,0000,1
35320K,KR735320K011,대덕전자1우,ST,0,0027,0013,0000,1
354240,KR7354240004,RISE 미국고정배당우선증권,EF,,0000,0000,0000,1
354350,KR7354350001,HANARO 글로벌럭셔리S&P(합성),EF,,0000,0000,0000,1
354500,KR7354500001,ACE 코스닥150,EF,,0000,0000,0000,1
356540,KR7356540005,ACE 종합채권(AA-이상)KIS액티브,EF,,0000,0000,0000,1
357120,KR7357120005,코람코라이프인프라리츠,RT,3,0028,0000,0000,1
357250,KR7357250000,미래에셋맵스리츠,RT,3,0028,0000,0000,1
357430,KR7357430008,마스턴프리미어리츠,RT,3,0028,0000,0000,1
357870,KR7357870005,TIGER CD금리투자KIS(합성),EF,,0000,0000,0000,1
359210,KR7359210002,KODEX 코스피TR,EF,,0000,0000,0000,1
360140,KR7360140008,KODEX 200롱코스닥150숏선물,EF,,0000,0000,0000,1
360150,KR7360150007,KODEX 코스닥150롱코스피200숏선물,EF,,0000,0000,0000,1
360200,KR7360200000,ACE 미국S&P500,EF,,0000,0000,0000,1
360750,KR7360750004,TIGER 미국S&P500,EF,,0000,0000,0000,1
361580,KR7361580004,RISE 200TR,EF,,0000,0000,0000,1
361610,KR7361610009,SK아이이테크놀로지,ST,2,0027,0013,0000,1
363280,KR7363280009,티와이홀딩스,ST,3,0021,0000,0000,1
36328K,KR736328K013,티와이홀딩스우,ST,0,0021,0000,0000,1
363510,KR7363510009,SOL KIS단기통안채,EF,,0000,0000,0000,1
363570,KR7363570003,KODEX 장기종합채권(AA-이상)액티브,EF,,0000,0000,0000,1
363580,KR7363580002,KODEX 200IT TR,EF,,0000,0000,0000,1
364690,KR7364690008,KODEX 혁신기술테마액티브,EF,,0000,0000,0000,1
364960,KR7364960005,TIGER BBIG,EF,,0000,0000,0000,1
364970,KR7364970004,TIGER 바이오TOP10,EF,,0000,0000,0000,1
364980,KR7364980003,TIGER 2차전지TOP10,EF,,0000,0000,0000,1
364990,KR7364990002,TIGER 게임TOP10,EF,,0000,0000,0000,1
365000,KR7365000009,TIGER 인터넷TOP10,EF,,0000,0000,0000,1
365040,KR7365040005,TIGER AI코리아그로스액티브,EF,,0000,0000,0000,1
365550,KR7365550003,ESR켄달스퀘어리츠,RT,2,0028,0000,0000,1
365780,KR7365780006,ACE 국고채10년,EF,,0000,0000,0000,1
367380,KR7367380003,ACE 미국나스닥100,EF,,0000,0000,0000,1
367740,KR7367740008,HANARO Fn5G산업,EF,,0000,0000,0000,1
367760,KR7367760006,RISE 5G테크,EF,,0000,0000,0000,1
367770,KR7367770005,RISE 수소경제테마,EF,,0000,0000,0000,1
368190,KR7368190005,HANARO Fn K-뉴딜디지털플러스,EF,,0000,0000,0000,1
368590,KR7368590006,RISE 미국나스닥100,EF,,0000,0000,0000,1
368680,KR7368680005,KODEX K-뉴딜디지털플러스,EF,,0000,0000,0000,1
371150,KR7371150004,RISE 차이나항셍테크,EF,,0000,0000,0000,1
371160,KR7371160003,TIGER 차이나항셍테크,EF,,0000,0000,0000,1
371450,KR7371450008,TIGER 글로벌클라우드컴퓨팅INDXX,EF,,0000,0000,0000,1
371460,KR7371460007,TIGER 차이나전기차SOLACTIVE,EF,,0000,0000,0000,1
371470,KR7371470006,TIGER 차이나바이오테크SOLACTIVE,EF,,0000,0000,0000,1
371870,KR7371870007,ACE 차이나항셍테크,EF,,0000,0000,0000,1
372330,KR7372330001,KODEX 차이나항셍테크,EF,,0000,0000,0000,1
372910,KR7372910000,한컴라이프케어,ST,3,0027,0014,0000,1
373220,KR7373220003,LG에너지솔루션,ST,1,0027,0013,0000,1
373490,KR7373490002,KODEX 코리아혁신성장액티브,EF,,0000,0000,0000,1
373530,KR7373530005,PLUS 신흥국MSCI인버스(합성 H),EF,,0000,0000,0000,1
373790,KR7373790005,KIWOOM 미국방어배당성장나스닥,EF,,0000,0000,0000,1
375270,KR7375270006,RISE 글로벌데이터센터리츠(합성),EF,,0000,0000,0000,1
375500,KR7375500006,DL이앤씨,ST,2,0018,0000,0000,1
37550K,KR737550K011,DL이앤씨우,ST,0,0018,0000,0000,1
37550L,KR737550K029,DL이앤씨2우(전환),ST,0,0018,0000,0000,1
375760,KR7375760006,HANARO 탄소효율그린뉴딜,EF,,0000,0000,0000,1
375770,KR7375770005,KODEX 탄소효율그린뉴딜,EF,,0000,0000,0000,1
376410,KR7376410007,TIGER 탄소효율그린뉴딜,EF,,0000,0000,0000,1
377190,KR7377190004,디앤디플랫폼리츠,RT,3,0028,0000,0000,1
377300,KR7377300009,카카오페이,ST,1,0021,0000,0000,1
377740,KR7377740006,바이오노트,ST,2,0027,0009,0000,1
377990,KR7377990007,TIGER Fn신재생에너지,EF,,0000,0000,0000,1
378850,KR7378850002,화승알앤에이,ST,3,0027,0015,0000,1
379780,KR7379780000,RISE 미국S&P500,EF,,0000,0000,0000,1
379790,KR7379790009,RISE 유로스탁스50(H),EF,,0000,0000,0000,1
379800,KR7379800006,KODEX 미국S&P500,EF,,0000,0000,0000,1
379810,KR7379810005,KODEX 미국나스닥100,EF,,0000,0000,0000,1
380340,KR7380340000,ACE Fn5G플러스,EF,,0000,0000,0000,1
381170,KR7381170000,TIGER 미국테크TOP10 INDXX,EF,,0000,0000,0000,1
381180,KR7381180009,TIGER 미국필라델피아반도체나스닥,EF,,0000,0000,0000,1
381560,KR7381560002,HANARO Fn전기&수소차,EF,,0000,0000,0000,1
381570,KR7381570001,HANARO Fn친환경에너지,EF,,0000,0000,0000,1
381970,KR7381970003,케이카,ST,2,0016,0000,0000,1
383220,KR7383220001,F&F,ST,2,0027,0006,0000,1
383800,KR7383800000,LX홀딩스,ST,2,0021,0000,0000,1
38380K,KR738380K012,LX홀딩스1우,ST,0,0021,0000,0000,1
385510,KR7385510003,KODEX 신재생에너지액티브,EF,,0000,0000,0000,1
385520,KR7385520002,KODEX 자율주행액티브,EF,,0000,0000,0000,1
385540,KR7385540000,RISE 종합채권(A-이상)액티브,EF,,0000,0000,0000,1
385550,KR7385550009,RISE 단기채권알파액티브,EF,,0000,0000,0000,1
385560,KR7385560008,RISE KIS국고채30년Enhanced,EF,,0000,0000,0000,1
385590,KR7385590005,ACE ESG액티브,EF,,0000,0000,0000,1
385600,KR7385600002,ACE 2차전지&친환경차액티브,EF,,0000,0000,0000,1
385710,KR7385710009,TIMEFOLIO K이노베이션액티브,EF,,0000,0000,0000,1
385720,KR7385720008,TIMEFOLIO 코스피액티브,EF,,0000,0000,0000,1
387270,KR7387270002,TIGER 글로벌이노베이션액티브,EF,,0000,0000,0000,1
387280,KR7387280001,TIGER 퓨처모빌리티액티브,EF,,0000,0000,0000,1
388280,KR7388280000,RISE 컨택트대표,EF,,0000,0000,0000,1
388420,KR7388420002,RISE 비메모리반도체액티브,EF,,0000,0000,0000,1
390390,KR7390390003,KODEX 미국반도체,EF,,0000,0000,0000,1
390400,KR7390400000,KODEX 미국스마트모빌리티S&P,EF,,0000,0000,0000,1
391600,KR7391600004,ACE 미국친환경그린테마INDXX,EF,,0000,0000,0000,1
391670,KR7391670007,HK 베스트일레븐액티브,EF,,0000,0000,0000,1
394350,KR7394350003,KIWOOM 글로벌퓨처모빌리티,EF,,0000,0000,0000,1
394660,KR7394660005,TIGER 글로벌자율주행&전기차SOLACTIVE,EF,,0000,0000,0000,1
394670,KR7394670004,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),EF,,0000,0000,0000,1
395150,KR7395150006,KODEX 웹툰&드라마,EF,,0000,0000,0000,1
395160,KR7395160005,KODEX AI반도체,EF,,0000,0000,0000,1
395170,KR7395170004,KODEX Top10동일가중,EF,,0000,0000,0000,1
395270,KR7395270002,HANARO Fn K-반도체,EF,,0000,0000,0000,1
395280,KR7395280001,HANARO Fn K-게임,EF,,0000,0000,0000,1
395290,KR7395290000,HANARO Fn K-POP&미디어,EF,,0000,0000,0000,1
395400,KR7395400005,SK리츠,RT,2,0028,0000,0000,1
395750,KR7395750003,PLUS ESG가치주액티브,EF,,0000,0000,0000,1
395760,KR7395760002,PLUS ESG성장주액티브,EF,,0000,0000,0000,1
396500,KR7396500001,TIGER Fn반도체TOP10,EF,,0000,0000,0000,1
396510,KR7396510000,TIGER 차이나클린에너지SOLACTIVE,EF,,0000,0000,0000,1
396520,KR7396520009,TIGER 차이나반도체FACTSET,EF,,0000,0000,0000,1
396690,KR7396690000,미래에셋글로벌리츠,RT,3,0028,0000,0000,1
397420,KR7397420001,RISE 국채선물5년추종,EF,,0000,0000,0000,1
399110,KR7399110006,SOL 미국S&P500ESG,EF,,0000,0000,0000,1
399580,KR7399580000,RISE 글로벌클린에너지,EF,,0000,0000,0000,1
400570,KR7400570008,KODEX 유럽탄소배출권선물ICE(H),EF,,0000,0000,0000,1
400580,KR7400580007,SOL 유럽탄소배출권선물S&P(H),EF,,0000,0000,0000,1
400590,KR7400590006,SOL 글로벌탄소배출권선물ICE(합성),EF,,0000,0000,0000,1
400760,KR7400760005,NH올원리츠,RT,3,0028,0000,0000,1
400970,KR7400970000,TIGER Fn메타버스,EF,,0000,0000,0000,1
401170,KR7401170006,RISE 메타버스,EF,,0000,0000,0000,1
401470,KR7401470000,KODEX 메타버스액티브,EF,,0000,0000,0000,1
401590,KR7401590005,HANARO 글로벌탄소배출권선물ICE(합성),EF,,0000,0000,0000,1
402340,KR7402340004,SK스퀘어,ST,1,0021,0000,0000,1
402460,KR7402460000,HANARO Fn K-메타버스MZ,EF,,0000,0000,0000,1
402970,KR7402970008,ACE 미국배당다우존스,EF,,0000,0000,0000,1
403550,KR7403550007,쏘카,ST,2,0026,0000,0000,1
403790,KR7403790009,마이다스 코스피액티브,EF,,0000,0000,0000,1
404120,KR7404120008,TIMEFOLIO K신재생에너지액티브,EF,,0000,0000,0000,1
404260,KR7404260002,KODEX 기후변화솔루션,EF,,0000,0000,0000,1
404540,KR7404540007,TIGER KRX기후변화솔루션,EF,,0000,0000,0000,1
404650,KR7404650004,SOL KRX기후변화솔루션,EF,,0000,0000,0000,1
404990,KR7404990004,신한서부티엔디리츠,RT,3,0028,0000,0000,1
407160,KR7407160001,KCGI 테크미디어텔레콤액티브,EF,,0000,0000,0000,1
407170,KR7407170000,KCGI 스마트커머스액티브,EF,,0000,0000,0000,1
407300,KR7407300003,HANARO Fn골프테마,EF,,0000,0000,0000,1
407310,KR7407310002,HANARO 200 TOP10,EF,,0000,0000,0000,1
407820,KR7407820000,에셋플러스 코리아플랫폼액티브,EF,,0000,0000,0000,1
407830,KR7407830009,에셋플러스 글로벌플랫폼액티브,EF,,0000,0000,0000,1
409810,KR7409810009,KODEX 미국나스닥100선물인버스(H),EF,,0000,0000,0000,1
409820,KR7409820008,KODEX 미국나스닥100레버리지(합성 H),EF,,0000,0000,0000,1
410870,KR7410870000,TIMEFOLIO K컬처액티브,EF,,0000,0000,0000,1
411050,KR7411050008,ACE 글로벌메타버스테크액티브,EF,,0000,0000,0000,1
411060,KR7411060007,ACE KRX금현물,EF,,0000,0000,0000,1
411420,KR7411420003,KODEX 미국나스닥AI테크액티브,EF,,0000,0000,0000,1
411540,KR7411540008,SOL 200 Top10,EF,,0000,0000,0000,1
411860,KR7411860000,KIWOOM 독일DAX,EF,,0000,0000,0000,1
